name,a,diameter,moid
,2.847706755560610,1.475,1.10274
Karlmay,2.308602448715410,2.062,1.10275
,2.432229240685880,1.728,1.10276
,2.384913779989870,4.599,1.10278
,2.613804137444830,3.427,1.10279
,2.34619685886724,3.798,1.1028
,2.545074709339170,3.473,1.10282
,2.287247398398570,2.041,1.10284
,2.328578840387610,1.618,1.10284
,2.631615122018250,1.513,1.10284
,2.553546116720510,3.137,1.10285
,2.624112964176430,3.517,1.10285
,2.2388279,3.293,1.10286
,2.489396623834640,4.648,1.10287
,2.586120475016370,1.776,1.10287
Mikekoop,2.560707379293970,3.782,1.10288
,2.619384473485870,1.995,1.10288
,2.621603745944770,2.864,1.10289
,2.733944787035700,4.339,1.10289
,2.330715858641200,1.756,1.1029
,2.461465447737880,1.734,1.1029
Marg Edmondson,2.332694141088770,3.971,1.10293
,2.752800163180070,4.133,1.10293
,2.333442341166140,1.614,1.10294
,2.375364378930390,1.678,1.10294
,2.454508452567580,3.383,1.10295
,2.529698737770070,1.759,1.10295
,2.701225053101230,4.479,1.10295
Donatello,2.715834072739090,12.390,1.10295
,2.411539522480230,2.238,1.10296
Marne,2.452784524995450,5.827,1.10297
,2.550174103185090,3.843,1.10297
,2.409903913325940,6.079,1.10298
Digerhuvud,2.422727953231330,2.829,1.10299
,2.196396798676380,3.194,1.103
Sawamura,2.420859842935560,7.303,1.10301
Inoda,2.412356944620190,10.394,1.10302
,2.549228553235750,3.569,1.10303
Pierre,2.607755829594990,26.44,1.10304
Coquillette,2.241610894995400,2.544,1.10305
Whiterabbit,2.388863183232190,2.808,1.10305
,2.617227550210300,3.712,1.10305
,2.336084626868680,2.311,1.10306
,2.395412552231020,1.384,1.10306
Hajlasz,2.424432227567160,6.264,1.10306
,2.622172425712690,6.267,1.10306
,2.764485948121460,1.878,1.10306
,2.422509647436800,1.663,1.10307
,2.68307708227745,5.716,1.10309
,2.302724756658900,3.731,1.1031
Verrocchio,2.633662116178300,4.138,1.1031
,2.603157680850150,3.298,1.10311
,2.654732411206600,2.252,1.10311
,2.693815350405170,1.677,1.10311
,2.727124410559340,1.513,1.10311
,2.385272101477310,4.579,1.10312
,2.603688929216990,5.874,1.10312
,2.440279454444750,7.110,1.10314
,2.342698694251670,1.327,1.10315
,2.461323283772440,1.993,1.10315
,2.555713845329960,2.080,1.10315
,2.984878236720680,4.559,1.10316
,2.613017352023550,2.768,1.10317
,2.548617497208070,2.005,1.10319
,2.61439051352545,4.514,1.10319
,2.567300243554980,2.726,1.10321
,2.702486957396730,3.275,1.10321
Ackworthorr,2.420272455366190,5.002,1.10322
,2.578031391984270,4.412,1.10322
,2.680997110558730,5.989,1.10322
,2.433629249987270,1.835,1.10323
,2.436907271745450,3.500,1.10324
,2.353164504134070,2.484,1.10326
,2.422872338681250,2.429,1.10327
,2.362600861883130,4.016,1.10328
,2.39081750209357,2.037,1.1033
,2.553538872898150,3.310,1.1033
,2.646354989524500,2.200,1.1033
,2.396882940082790,3.928,1.10331
Villon,2.420708091794770,4.785,1.10331
,2.42593058231353,1.744,1.10331
,2.694760073862570,1.756,1.10331
,3.093876943553480,2.240,1.10331
Meileawertz,2.401936012116910,1.907,1.10333
,2.582656590405280,3.002,1.10333
Koishikawa,2.30705787572334,5.225,1.10334
,2.4180579820601,4.132,1.10334
,2.570887035286260,2.166,1.10334
Pasricha,2.421885482288270,4.282,1.10335
,2.563153162056470,1.588,1.10335
Kristensen,2.242836359185270,5.945,1.10336
,2.356020150197350,2.165,1.10336
,2.478012804653110,1.875,1.10336
,2.442090119246780,3.505,1.10337
,2.592715205959150,2.743,1.10337
,2.237442385161850,1.771,1.10338
,2.266725248414040,2.287,1.10338
,2.27698320832544,4.009,1.10338
Karenedbal,2.418781832160770,6.458,1.10339
,2.241297507405230,2.734,1.1034
,2.305128039275270,1.924,1.1034
,2.337442857998310,3.323,1.1034
,3.06826431653054,4.153,1.10341
,2.36879524229422,3.796,1.10342
,2.411398030046910,1.752,1.10342
,2.754819392337760,6.477,1.10342
,2.314157492358650,4.116,1.10345
,2.325206277209040,2.412,1.10345
,2.620272572720600,3.999,1.10345
Andrewkim,2.299641770992090,3.647,1.10346
,2.62984121105295,3.659,1.10347
,2.630385662912010,2.866,1.10347
,2.624556684320840,3.345,1.10348
,2.321566911000790,2.261,1.10349
,2.538888266674520,1.527,1.1035
,2.640529208963520,3.639,1.1035
,2.336137447522980,2.388,1.10351
Boliviana,2.574431174344680,112.818,1.10352
,2.581413031795420,2.203,1.10352
,2.617668061834980,2.637,1.10353
,2.650759712951190,5.568,1.10354
,2.701009128127420,4.660,1.10354
,2.771002087146920,4.717,1.10354
,2.298699827702610,2.761,1.10355
,2.358854608128350,1.769,1.10355
,2.585738749973810,1.589,1.10355
Ioannpravednyj,2.450991063689690,9.162,1.10357
,2.463291194714130,2.589,1.10357
,2.71877138617443,2.116,1.10357
,2.257368568083650,4.353,1.10359
,2.293141416071140,1.585,1.10359
,2.407450766424380,3.448,1.10362
,2.616433162334520,2.428,1.10363
,2.74864077792607,2.308,1.10364
,2.332442207571400,1.893,1.10365
,2.548228196897390,5.660,1.10365
,2.396648400573700,2.489,1.10366
,2.410213648994020,2.784,1.10367
,2.596823280673130,1.927,1.10367
,2.738813062718470,4.120,1.10367
,2.566077437254160,2.180,1.10368
,2.654773463860680,2.986,1.10372
,2.226625757811510,1.987,1.10373
,2.45099523685421,1.918,1.10373
Antisthenes,2.482953085236130,9.215,1.10374
,2.308833588812930,3.763,1.10375
,2.326009847442530,3.727,1.10375
Tsujitsuka,2.587543161529320,5.155,1.10375
,2.294923405594300,1.855,1.10376
Markcroce,2.318104652785540,4.524,1.10376
,2.552666352636700,3.264,1.10376
,2.591444408981590,3.788,1.10376
Yugoslavia,2.61779767162445,16.185,1.10376
,2.595669886759760,5.688,1.10377
,2.384269687755030,2.614,1.10379
,2.467931604092180,1.900,1.10379
Leeuwenhoek,2.547041287621900,7.145,1.10379
,2.616870857475970,2.343,1.1038
,2.631406936154460,3.742,1.10381
,2.440944918198280,4.484,1.10383
,2.530459417375000,4.497,1.10383
,2.573106416279500,4.733,1.10383
,2.66186396092015,4.788,1.10383
,2.419741511465130,6.242,1.10384
,2.540419921816940,1.524,1.10384
,2.258291485952820,1.799,1.10385
Rosseland,2.359796297010350,12.801,1.10385
Bridgetoei,2.437186084183450,2.978,1.10385
,2.58539813843913,4.070,1.10385
,2.544941810065300,1.540,1.10386
,2.563765717552980,2.735,1.10387
de Bergh,2.570566533735550,5.184,1.10387
,2.281146846694810,4.203,1.10388
,2.395044399323800,3.963,1.10388
,2.45725756675036,3.335,1.10388
,2.410276756166220,1.660,1.10392
,2.649826898782110,6.811,1.10392
,2.91830814598009,4.354,1.10393
,2.32111879976789,2.357,1.10394
,2.390560514915460,2.318,1.10394
,2.749552168907290,3.712,1.10394
,2.800782594494810,5.803,1.10394
,2.54667543518463,4.078,1.10395
,2.592814015678940,2.565,1.10396
,2.612300943508960,2.730,1.10396
,2.453644787181050,2.004,1.10398
,2.582249873844490,5.218,1.10398
,2.31306150351757,3.115,1.104
Gretry,2.579838278589880,8.833,1.104
Cristata,2.404978375101100,2.256,1.10402
,2.569658767598480,2.920,1.10403
,2.616351355139770,3.188,1.10403
,2.120802860501800,1.680,1.10404
Bruch,2.240552880596300,3.619,1.10404
,2.415597343559300,2.347,1.10404
,2.438502152252260,1.501,1.10405
,2.263641628200320,1.779,1.10406
,2.584460928816430,2.161,1.10406
Reunerta,2.59995261015922,42.333,1.10406
,2.750476312994030,1.527,1.10409
,2.317302014345060,2.268,1.1041
,2.430818315955800,2.294,1.10412
,2.451547692476650,6.375,1.10412
,2.649207331452660,5.136,1.10412
,2.420564441911080,2.328,1.10413
,2.457962125172590,2.418,1.10414
,2.738142932170050,2.274,1.10416
,2.380083252661570,2.405,1.10417
,2.290189109182420,2.057,1.10418
,2.559247960500550,1.698,1.10418
,2.597121128190170,3.472,1.10418
,2.607188812328790,3.979,1.1042
,2.345559364020320,4.314,1.10421
,2.388689077329200,4.415,1.10424
,3.093993710386790,4.455,1.10424
,2.276066281014070,1.982,1.10425
,2.298661718812180,2.201,1.10425
,2.610145078437500,4.710,1.10427
,2.636711462035620,4.283,1.10428
,2.409867161357770,2.293,1.10429
,2.559580781387160,5.289,1.10429
,2.625683733730910,4.045,1.10429
,2.549440027358320,3.535,1.10431
,2.546735887981140,5.735,1.10432
,2.577230618426020,2.227,1.10432
,2.604494738566620,3.639,1.10433
Galina,2.394554767878780,7.366,1.10434
,2.438349516373220,5.953,1.10434
,2.278690701770160,2.489,1.10435
,2.583579508022290,4.379,1.10437
,2.736378379402530,3.630,1.10437
,2.584705618646020,4.864,1.10438
,2.651575652929210,5.221,1.10438
,2.380583562433850,3.676,1.10439
,2.436270012394640,2.211,1.10439
Cleynaerts,2.741300907482070,5.466,1.1044
,2.589373870894850,2.365,1.10441
,2.329261601140590,2.316,1.10442
,2.29527256569038,1.836,1.10443
,2.365938002206270,3.754,1.10444
,2.420122382838200,2.763,1.10444
,2.647503596014260,2.729,1.10444
,2.91247172910202,4.184,1.10447
,2.66796475359809,3.490,1.10449
,2.31147542630263,2.546,1.1045
,2.251613181911620,2.016,1.10451
,2.353323743271540,3.222,1.10451
de Vico,2.374616846098030,3.223,1.10451
,2.295448647554570,2.600,1.10452
,2.553895269158280,4.134,1.10452
,2.556543342641940,3.472,1.10452
,2.333940396589400,1.892,1.10453
,2.606681865084230,2.903,1.10455
,2.742795425646790,2.726,1.10455
,2.420252658427160,1.749,1.10456
,2.460360260484760,8.026,1.10456
,2.532406798106570,2.158,1.10457
,2.534069037691180,3.640,1.10457
,2.613755046886140,4.019,1.10457
,2.574520190129810,4.026,1.10458
,2.735162010230380,7.543,1.10458
,2.368321707351550,1.863,1.10459
Sharonthomas,2.472653897310930,2.290,1.10459
Annchi,2.557119011322800,3.238,1.10459
,2.384129956500130,4.867,1.1046
,2.396721977338980,1.771,1.1046
Jandeboer,2.418683636239970,6.574,1.1046
,2.533265089714450,1.924,1.10463
,2.608497830140920,5.732,1.10463
,2.659673911951590,4.017,1.10465
,2.616243004258430,5.678,1.10466
,2.303046691581440,2.217,1.10467
,2.654210936843560,2.148,1.10468
,2.329566869046450,2.642,1.10469
,2.602563959396630,2.830,1.1047
,2.209743434348920,3.303,1.10472
,2.613199165731370,7.661,1.10473
,3.051646649356690,4.624,1.10474
,2.670664748946030,2.726,1.10475
,2.5432142028768,1.909,1.10476
,2.55689421717724,3.161,1.10476
Kuznetsov,2.279251662875810,6.703,1.10478
,2.472983996584950,8.425,1.10478
,2.591784723040980,3.566,1.10479
,2.327956231073430,3.459,1.1048
,2.653618063755340,1.958,1.1048
,2.266118602864510,2.005,1.10482
,2.702828149936860,3.263,1.10482
,2.438888819616550,3.988,1.10483
,2.602014082809900,3.465,1.10484
,2.272198779666240,3.024,1.10485
,2.40889675753604,4.676,1.10486
,2.513027265613150,3.322,1.10488
Rowanatkinson,2.609280889432410,5.073,1.10488
Zyskin,2.423930311429730,12.731,1.10489
,2.574148732303600,2.097,1.10489
Bocacara,2.290868050381930,5.150,1.1049
,2.13344540157421,1.722,1.10491
,2.535310194805180,2.455,1.10491
,2.564792822939450,1.846,1.10492
,2.407479554385750,3.897,1.10493
,2.78315061934618,3.584,1.10493
,2.538416695393240,2.393,1.10494
,2.267111318988420,3.437,1.10497
,2.550758572348030,3.794,1.10499
,2.556107245070890,8.354,1.10499
,2.604905523261610,3.454,1.10499
,2.737087877760470,1.963,1.10502
,2.578939194671400,3.660,1.10503
,2.629153880434360,6.409,1.10503
,2.642836725528560,2.389,1.10503
,2.369874301306720,1.658,1.10504
,2.62016992367575,6.580,1.10505
,2.720820312854350,1.816,1.10505
,2.798628104355310,2.360,1.10505
,2.400413693462000,3.822,1.10507
,2.751265968372050,3.372,1.10507
,2.521483077544390,2.933,1.10509
,2.625904802248940,3.659,1.1051
,2.659156160702950,3.447,1.10513
,2.660483591389940,3.448,1.10513
,2.297628540684680,2.046,1.10515
,2.763801521087610,2.452,1.10515
,2.692661505217200,4.787,1.10516
,2.598869182852650,6.651,1.10519
,2.704514273067880,2.684,1.10519
,2.261898776526330,2.032,1.10523
,2.643136109798240,2.648,1.10523
,2.481284563964900,2.603,1.10524
,2.394616084156020,4.522,1.10525
,2.576085351168690,6.443,1.10526
,2.618206436742950,2.839,1.10526
Sadowski,2.554352597488470,4.058,1.10527
,2.670285416495720,3.116,1.10527
,2.40547222825685,3.271,1.10529
,2.540357915709910,4.379,1.10529
,2.622120594395150,2.216,1.10529
Paulaladd,2.265768235614880,3.058,1.1053
,2.618332327358590,6.287,1.1053
,2.279330742724750,2.005,1.10531
,2.32832387013305,3.109,1.10531
,2.607063836795440,5.678,1.10531
,2.473319985467090,1.990,1.10532
,2.30419994540798,1.469,1.10534
,2.767682492040030,1.311,1.10534
,2.554463555605460,3.548,1.10535
Esterhuysen,2.323206199729680,2.478,1.10537
,2.39730088956897,1.426,1.10538
,2.635102404956470,2.393,1.10538
,2.710418808783130,2.968,1.10539
,2.351266134576560,3.030,1.1054
,2.234035221033760,3.395,1.10541
Rudawska,2.542867101011200,2.299,1.10541
,2.472771938658540,1.793,1.10542
,2.35872789671429,3.273,1.10543
Zollitsch,2.603395702683430,4.975,1.10543
,2.606479828841200,6.200,1.10543
,2.892833640593340,3.201,1.10543
,2.34457152459501,1.764,1.10544
,3.11187305622676,3.487,1.10545
,2.183550471390320,1.662,1.10546
,2.66470045349158,6.931,1.10546
,2.674544803318440,2.705,1.10546
,2.570125226891930,2.811,1.10548
,2.426349633316230,2.014,1.10549
,2.637071897000820,3.913,1.10549
,2.260742743098020,2.423,1.1055
,2.270437483018680,1.620,1.1055
,2.606144063836680,2.036,1.1055
,2.219453576069540,3.046,1.10551
,2.294583812418120,1.556,1.10551
,2.318127448101700,2.944,1.10552
,2.348496398965250,9.439,1.10552
,2.601791997888990,3.854,1.10552
,2.570207780696570,4.348,1.10556
,2.576581702854100,2.611,1.10556
,2.750721094127660,2.447,1.10556
,2.838316128244860,2.690,1.10556
,2.24417208503916,1.678,1.10557
,2.377177488790920,1.749,1.10557
,2.637391974209250,2.667,1.10557
Kigoshi,2.757549213351380,9.924,1.1056
,2.557808317272620,3.512,1.10561
Tupolev,2.638564516894900,5.968,1.10561
,2.196986296062460,1.963,1.10562
Hunsruck,2.263863603525940,4.220,1.10563
,2.336961691863200,3.701,1.10563
Holmberg,2.238604047001360,6.245,1.10564
,2.638636830869390,4.228,1.10564
Teague,2.403673028748640,4.276,1.10565
Paola,2.468303487926220,12.079,1.10565
,2.477821805635350,1.774,1.10565
,2.581173359439080,3.584,1.10565
,2.792354417168750,2.888,1.10565
,3.062529969390810,1.838,1.10566
,2.254974551899890,2.026,1.10568
,2.324609031919360,2.323,1.10568
,2.399577287746310,2.445,1.10568
,2.649491974745770,8.167,1.10568
Michaelpizer,2.558616413651340,3.699,1.10569
Stober,2.56347766837301,4.465,1.10569
,2.578682988393940,3.705,1.1057
,2.34646615186726,2.749,1.10572
,2.496535707134630,3.408,1.10577
,2.663697932709790,4.041,1.10577
,2.566512450591980,1.911,1.10578
,2.586527155634860,13.57,1.10578
,2.558234303978880,1.822,1.10579
Janiscoville,2.414002555555340,3.294,1.1058
,2.369764900358450,2.068,1.10581
,2.40493281366851,2.202,1.10582
,2.628360334056290,3.977,1.10582
,2.242745454086420,2.222,1.10584
,2.531947649328430,2.496,1.10584
,2.695523041264760,1.790,1.10584
,2.703936337568550,3.369,1.10584
,2.62915573832037,3.959,1.10585
,2.20932899784871,2.378,1.10586
,2.365057810587600,2.157,1.10586
,2.437130229138090,2.480,1.10586
,2.548184325625530,2.670,1.10587
,2.58054614226355,2.187,1.10587
Warot,2.457606357461810,3.041,1.10588
,2.332751033295860,3.703,1.10589
,2.393622530010070,2.469,1.10589
,2.410901490759800,2.214,1.10589
,2.269486248598830,2.004,1.1059
,2.624351228775790,2.983,1.1059
,2.257306475674730,2.086,1.10591
,2.337447510130180,4.171,1.10591
,2.560863685303290,2.045,1.10591
,2.582504083606990,1.807,1.10592
Ishikawakiyoshi,2.27102266793062,2.695,1.10595
,2.631275723003950,3.169,1.10595
,2.605844861303120,5.692,1.10596
,2.534521230002280,2.678,1.10597
,2.857018300130190,4.371,1.10597
,2.560499668475100,4.766,1.10598
,2.259301786263830,1.572,1.10599
,2.315271217614890,2.341,1.106
,2.635136833434800,2.023,1.106
Naniwa,2.245992746377770,4.012,1.10602
,2.246038250788430,2.128,1.10604
,2.394023475307050,3.009,1.10604
,2.258517755471610,1.463,1.10605
,2.286551908491310,3.486,1.10605
,3.154610030477750,5.452,1.10605
,2.54100380915612,2.423,1.10607
,2.309250806488110,1.864,1.10611
,2.441235448088540,3.314,1.10611
,2.57351394384103,3.879,1.10612
,2.11448791533657,2.693,1.10614
,2.846774919786650,4.447,1.10615
,2.646381506281550,2.383,1.10617
,2.298360006394890,3.041,1.10618
,2.860826926746280,3.687,1.10618
,2.467450249659440,2.569,1.10619
,2.716083356672780,2.254,1.10619
,2.519177577515160,2.031,1.1062
,2.398787922557280,1.850,1.10621
,2.431133553255920,4.149,1.10621
Hodge,2.614313424597130,4.353,1.10623
,2.75974519893702,4.594,1.10623
,2.458065433117650,2.539,1.10625
,2.27527874591825,1.984,1.10626
,2.856773813037530,2.541,1.1063
,2.531775005182920,4.133,1.10631
,2.652814582818110,1.697,1.10631
,2.717542362038500,2.290,1.10632
,2.568549024168480,3.532,1.10634
Morpurgo,2.575743489331980,9.953,1.10636
,2.651030784982170,2.653,1.10638
Uemura,2.254954565921280,5.664,1.10639
,2.483233423056730,5.258,1.10639
,2.528105404588490,3.043,1.10639
,2.776507805570560,2.018,1.10639
Chakraborty,2.366797214465950,3.289,1.1064
,2.394713424238660,2.636,1.1064
,2.248090100044870,3.002,1.10641
Wooden,2.601904781571030,5.597,1.10641
,2.632178789236370,4.126,1.10643
,2.664536539048210,4.279,1.10644
,2.335581668561160,1.456,1.10647
,2.693416787133160,6.392,1.10647
,2.662676210336400,5.939,1.10649
,2.474944562221810,2.982,1.1065
,2.5710903410814,2.208,1.1065
,2.589242072404280,5.167,1.1065
,2.779469714878970,3.098,1.10651
,2.200402799472230,2.011,1.10653
,2.400005911773520,1.761,1.10653
,2.743276450576710,3.166,1.10654
,2.277540393056750,2.286,1.10655
,2.34204169906977,2.774,1.10657
,2.603262369480680,1.424,1.10658
,2.57371561295953,5.752,1.10661
Fichtelgebirge,2.575378196987030,7.039,1.10661
,2.583362070585720,2.760,1.10665
,2.484370578032360,2.161,1.10666
,2.546404031233050,3.479,1.10668
,2.590240012266540,2.100,1.10668
Fauvel,2.620185058554440,4.845,1.10668
,2.5956360776832,1.921,1.10669
,2.628572227376390,4.257,1.10669
,2.439247334097560,2.291,1.1067
,2.692054820878110,3.027,1.1067
,2.373136924310740,1.910,1.10671
,2.230927538417540,2.328,1.10673
Zhangyi,2.251897048771490,1.812,1.10673
,2.625333969450680,2.984,1.10675
,2.280494304199020,1.732,1.10676
,2.620554953396050,2.847,1.10676
,2.440199706476840,1.709,1.10677
,2.574137467691720,5.322,1.10677
,2.309936351599400,2.844,1.10679
,2.409290278140370,2.776,1.10682
,2.361315041828490,2.802,1.10688
,2.472159517823340,2.880,1.10688
,2.625577668993170,2.434,1.10688
,2.638693697685720,3.779,1.10688
,2.645264733107920,3.138,1.10688
Veseli,2.533107985547770,13.321,1.10689
Benigni,2.545057716605280,4.871,1.10689
,2.580626148663540,4.346,1.10689
Coquimbo,2.360437342072120,3.241,1.10691
Metis,2.385636535575460,190,1.10691
,2.722978073842990,1.796,1.10691
Augustesen,2.424423708864280,6.445,1.10692
,2.59136384078512,2.270,1.10693
,2.77476683253433,4.526,1.10694
,3.087943834238480,4.616,1.10694
,2.636003456998200,3.929,1.10696
,2.876550352702080,4.260,1.10696
,2.550274075748010,2.025,1.10697
,2.761972892205120,4.232,1.10699
,3.08984565146539,5.372,1.10699
,2.213276725987420,4.199,1.107
,2.274379709854730,1.798,1.107
,2.260370593196590,1.811,1.10701
,2.380575076910830,2.887,1.10701
,2.40560752657922,2.359,1.10701
,2.698845905109550,4.982,1.10701
,2.251408989421900,3.482,1.10705
,2.309391832031800,3.549,1.10705
,2.509028441777500,2.150,1.10706
,2.559550529312330,3.111,1.10707
,2.346761096322200,2.600,1.10708
,2.615294133786390,2.400,1.10708
,2.301041246854830,2.722,1.10709
,2.468749261411650,4.535,1.10709
,2.47992553256949,2.974,1.10709
,2.388601362856520,2.217,1.1071
,2.415991881505650,10.749,1.1071
,2.624972617335730,2.139,1.1071
Kumeta,2.628498285023200,7.978,1.1071
,2.594840210646090,1.377,1.10711
,2.609939811940930,3.746,1.10711
,2.381986005223830,3.485,1.10713
,2.556061880339780,3.326,1.10713
,2.171342923749300,3.085,1.10714
,2.412270010884750,1.471,1.10714
,2.367396437140420,4.685,1.10715
,2.389924795168380,2.955,1.10715
,2.468270693112810,4.448,1.10715
,2.350087607563950,2.823,1.10716
Brunini,2.247380835010690,4.379,1.1072
,2.303351487869700,3.542,1.10721
,2.552412429485570,3.684,1.10721
,2.645732020304780,2.248,1.10721
,2.610330149247390,3.756,1.10723
,2.343718634064550,1.836,1.10724
,2.329509504759660,2.682,1.10725
,2.603563381639120,4.814,1.10725
,2.605517519295180,1.415,1.10726
,2.673515483392430,9.742,1.10726
,2.352619138225350,2.261,1.10727
,2.613348089004080,3.067,1.10728
,2.384902452035380,2.048,1.10729
,2.350628753270500,4.406,1.10731
,2.274573076319920,5.557,1.10732
,2.295320298106870,1.875,1.10732
,2.652872654692640,2.133,1.10733
,2.472406301427050,1.825,1.10734
,2.690867545864400,9.591,1.10735
,2.218220078190500,2.448,1.10737
,2.384932555887000,3.275,1.10737
,2.38503821063258,2.729,1.10737
,2.567653702142580,1.962,1.10737
,2.319737797689910,2.165,1.10738
,2.761380923772360,2.547,1.10739
,2.576176939629270,4.838,1.10741
,2.527304576776040,2.854,1.10743
,2.587013566134660,2.680,1.10743
,2.36230695704085,5.031,1.10744
,2.553110325136390,2.602,1.10744
,2.617225409125540,2.079,1.10745
,2.193721223066360,3.216,1.10748
,2.894275322753730,3.297,1.10748
,2.521925293964870,3.552,1.1075
,2.763532137190020,1.981,1.1075
Yisun,2.406210389463130,2.247,1.10754
,2.761091119815240,9.105,1.10754
,3.111168478962540,2.078,1.10754
Lucretius Carus,2.220146057025230,4.689,1.10755
,2.608956839873140,3.683,1.10757
,2.590927685229630,2.650,1.10759
Marichardson,2.449116307356470,2.861,1.1076
,2.644615934698610,1.817,1.1076
,2.389427931051280,3.389,1.10763
,2.414227817818910,1.964,1.10763
,2.237392669583030,1.658,1.10764
,2.325729330025710,2.561,1.10764
Pyatnitskij,2.468913439056750,14.336,1.10764
,2.643907904181070,4.845,1.10765
McCuskey,2.384390180743720,23.517,1.10766
,2.567311381247410,3.569,1.10768
,2.331126366652010,1.745,1.10769
,2.303928535938730,2.970,1.10771
,2.645797186534030,2.131,1.10772
,3.110867027501600,2.460,1.10772
,2.246675720035550,1.596,1.10773
,2.620218955133430,3.938,1.10773
,2.680801981050760,7.831,1.10777
Brlka,2.606532081505410,3.994,1.1078
,2.622335719731270,1.951,1.1078
,2.329461982466530,3.001,1.10781
,2.351160850167370,2.450,1.10781
,2.608267490394830,1.404,1.10781
,2.608571651125980,3.988,1.10781
,2.741751288561450,2.513,1.10781
,2.621920838202560,1.739,1.10782
,2.315369373145490,2.248,1.10784
,2.371945287999510,2.091,1.10784
,2.543875534031560,5.515,1.10784
,2.566916141285580,2.052,1.10784
,2.675291584385030,9.780,1.10785
,2.594065586827920,1.880,1.10786
,2.711154964646070,4.568,1.10786
,2.409943069505940,2.337,1.10789
,2.588007468885140,5.467,1.10789
,2.659518905298680,4.543,1.1079
,2.215665648584950,1.609,1.10791
,2.402729947845440,3.939,1.10792
,2.680535629839520,2.964,1.10793
,2.409270016690010,4.945,1.10795
,2.267215604013980,2.028,1.10798
,3.31618354040729,6.479,1.10798
Riccardi,2.403946725652280,3.507,1.108
,2.562934633887850,4.112,1.10801
,2.426589216366760,8.539,1.10803
,2.600764443032620,10.924,1.10804
,2.548269725232310,2.600,1.10806
,2.892393824267280,5.491,1.10807
,2.997253612913210,9.601,1.10807
,2.436579802173320,5.097,1.10808
,2.899016540312840,1.408,1.10809
,2.318225064874490,2.837,1.10811
,2.621329975348610,2.039,1.10811
,2.669114771030570,1.665,1.10811
,2.683436344276340,3.109,1.10811
Bragg,2.448750907815390,3.145,1.10813
,2.292587965442580,4.898,1.10815
,2.675474533310240,3.935,1.10815
,2.398465395928260,1.839,1.10817
,2.653551547862840,3.194,1.10817
,2.479638596419610,2.171,1.10818
,2.530901496622360,2.924,1.10818
,2.726428317279580,2.596,1.10819
,2.341354247701530,1.901,1.1082
,2.431924667650770,1.794,1.1082
,2.567762969678270,3.630,1.10821
,2.718127878173740,1.505,1.10821
,2.442341865572760,6.307,1.10822
Marcosbosso,2.293251315567790,3.304,1.10824
,2.727869081584600,1.905,1.10824
Drummond,2.279447518072760,4.807,1.10826
,2.511229101532080,3.880,1.10826
,2.585972951316330,2.031,1.10826
,2.602084607149040,4.042,1.10826
,3.187722648963520,2.398,1.10826
,2.266148292446740,2.296,1.10827
,2.302811781530070,2.188,1.10827
Anaxagoras,2.60988244503761,9.719,1.10827
,2.618329469807620,3.310,1.10828
,2.441764792441330,2.894,1.1083
,2.5472642661554,3.098,1.1083
,2.40230896564083,2.846,1.10831
,2.58454399986409,4.563,1.10831
,2.658442898648020,4.720,1.10834
,2.749642651206790,4.306,1.10836
,2.635003629472260,2.999,1.10837
Katsuji,2.402482197219370,6.178,1.10838
Javiercerna,2.629385406907980,4.335,1.10838
,2.335274844313900,2.040,1.1084
,2.574156104900720,4.381,1.1084
,2.574056742236810,2.362,1.10841
,2.589543913346910,3.278,1.10842
,2.627530189579930,1.632,1.10842
Rampo,2.329296531931120,3.875,1.10845
,2.604588860568200,1.967,1.10847
,2.631656611798560,2.982,1.10847
,2.561488195569200,1.901,1.10848
,2.623907037992530,2.111,1.10849
,2.355808082552400,2.187,1.1085
,2.444001515562410,2.152,1.1085
,2.67319628784601,5.500,1.1085
,2.278238586554580,2.672,1.10851
,2.584631917943310,2.525,1.10852
,2.587450617032160,3.003,1.10852
,2.657874878087610,4.428,1.10852
,2.844174865938070,3.586,1.10852
Angelayeung,2.539960045609540,3.179,1.10853
,2.556425438441440,3.472,1.10855
,2.743839217639720,2.492,1.10855
,2.323300045600980,2.875,1.10857
,2.528168897792530,2.386,1.10858
,2.268947725935340,3.795,1.10859
,2.575272589915270,4.526,1.10859
Okhotsk,2.422515769280370,8.593,1.1086
,2.664844032027330,4.542,1.10861
,2.522174677277480,2.482,1.10864
,3.204976108392030,9.014,1.10864
Arsinoe,2.594236557367360,94.970,1.10866
,2.574393824113170,2.204,1.10867
,2.638875984351970,8.800,1.1087
,2.29803528753654,3.861,1.10871
,2.632264026668240,4.616,1.10872
Zille,2.332084166449810,3.724,1.10873
,2.551826695800470,1.908,1.10873
,2.333912835656090,3.783,1.10874
,2.359824378705190,1.840,1.10874
,2.352122971533890,2.520,1.10876
,2.352428001205200,1.716,1.10878
,2.572772771175950,5.479,1.10879
,2.417140727336780,2.937,1.1088
,2.315905603659240,2.842,1.10881
Russia,2.551999872982360,49.863,1.10881
,2.560518784737850,3.862,1.10881
,2.574424983733270,2.557,1.10883
,2.59006967351367,3.967,1.10883
,2.541107634407770,6.357,1.10884
,2.566219614070180,2.976,1.10884
,2.468989552564290,5.639,1.10885
,2.653437285569310,1.614,1.10885
Nohavica,2.658510319566960,8.641,1.10885
,2.129015203850920,1.563,1.10886
Monsummano,2.257760001232950,3.230,1.10887
,2.557096573334510,1.809,1.1089
